id,predict_0,predict_1,predict_2
4688,0.223417066171,0.390979627072,0.385603306758
14469,0.73559793148,0.26440206852,0.0
9298,0.934336115282,0.0656638847179,0.0
16099,0.335886545522,0.570691204747,0.0934222497309
17316,0.0,0.775833333333,0.224166666667
15212,0.930042399705,0.0699576002947,0.0
10691,0.948348236914,0.0243216594034,0.0273301036825
3805,0.831091058622,0.168908941378,0.0
6418,0.411228904668,0.554921581916,0.0338495134159
1158,1.0,0.0,0.0
7768,1.0,0.0,0.0
4834,0.362320834767,0.260910773666,0.376768391567
10914,0.831091058622,0.168908941378,0.0
14606,0.466666666667,0.533333333333,0.0
3220,1.0,0.0,0.0
10433,0.959881363191,0.0401186368087,0.0
11251,0.1,0.0,0.9
8084,0.608533245421,0.391466754579,0.0
522,1.0,0.0,0.0
17299,1.0,0.0,0.0
15587,0.834722222222,0.165277777778,0.0
1563,0.223417066171,0.390979627072,0.385603306758
8252,0.2,0.8,0.0
17802,0.253779845772,0.227764421083,0.518455733144
2738,0.803424908425,0.196575091575,0.0
9896,0.823779939361,0.176220060639,0.0
14609,1.0,0.0,0.0
10463,0.971300027457,0.0286999725434,0.0
1280,0.755855981856,0.200232155232,0.0439118629119
977,0.133333333333,0.486666666667,0.38
979,0.947103744209,0.052896255791,0.0
10908,0.831091058622,0.168908941378,0.0
12569,0.287271348037,0.296132851181,0.416595800782
6078,0.253779845772,0.227764421083,0.518455733144
18339,0.899808181328,0.100191818672,0.0
13799,0.102777777778,0.593272005772,0.30395021645
7193,0.253779845772,0.227764421083,0.518455733144
8243,0.9,0.1,0.0
13622,1.0,0.0,0.0
5885,0.608533245421,0.391466754579,0.0
5768,0.948348236914,0.0243216594034,0.0273301036825
632,0.527048229548,0.372918192918,0.100033577534
3314,0.955728734765,0.0442712652346,0.0
3664,0.704185613201,0.262934549661,0.032879837138
18518,0.823779939361,0.176220060639,0.0
7687,0.889163203946,0.110836796054,0.0
17889,0.513312807882,0.385993805046,0.100693387073
12943,0.691253565825,0.279126614809,0.0296198193655
3581,0.823779939361,0.176220060639,0.0
13802,0.947995141129,0.0520048588706,0.0
17702,0.35621161836,0.601255763144,0.0425326184956
12342,0.9,0.1,0.0
11185,0.982348628866,0.0176513711336,0.0
15675,0.823779939361,0.176220060639,0.0
6716,0.228333333333,0.771666666667,0.0
17790,0.831091058622,0.168908941378,0.0
17791,0.81253052699,0.08746947301,0.1
6145,0.831091058622,0.168908941378,0.0
18237,0.0725,0.3145,0.613
10523,0.466666666667,0.533333333333,0.0
4356,0.35621161836,0.601255763144,0.0425326184956
7482,0.601666666667,0.398333333333,0.0
5856,0.528588443665,0.438945747712,0.0324658086225
5011,0.463460781613,0.156527621646,0.380011596741
15872,1.0,0.0,0.0
6609,0.570140778382,0.429859221618,0.0
995,0.948348236914,0.0243216594034,0.0273301036825
4680,0.690936147186,0.309063852814,0.0
18327,0.704185613201,0.262934549661,0.032879837138
8484,0.48656790106,0.51343209894,0.0
16968,0.2,0.7,0.1
8305,0.831091058622,0.168908941378,0.0
7012,0.831091058622,0.168908941378,0.0
13465,0.223417066171,0.390979627072,0.385603306758
8375,0.955728734765,0.0442712652346,0.0
15629,0.35621161836,0.601255763144,0.0425326184956
12296,0.831091058622,0.168908941378,0.0
458,0.483454899159,0.287857183694,0.228687917147
18124,0.223417066171,0.390979627072,0.385603306758
4430,0.0,0.755,0.245
14443,0.183333333333,0.816666666667,0.0
15275,0.945773634379,0.0542263656207,0.0
4470,0.46148989899,0.0882575757576,0.450252525253
13831,0.831091058622,0.168908941378,0.0
7696,0.959881363191,0.0401186368087,0.0
15172,0.596666666667,0.403333333333,0.0
16647,0.9,0.1,0.0
14209,0.55624604154,0.44375395846,0.0
18121,0.930042399705,0.0699576002947,0.0
12144,0.831091058622,0.168908941378,0.0
800,0.831091058622,0.168908941378,0.0
13200,0.1,0.9,0.0
5724,0.328772155571,0.284398992503,0.386828851926
15722,0.96,0.0,0.04
6660,0.899808181328,0.100191818672,0.0
8394,0.831091058622,0.168908941378,0.0
5554,0.412601010101,0.0,0.587398989899
10381,0.945773634379,0.0542263656207,0.0
15783,0.930042399705,0.0699576002947,0.0
10907,0.82037037037,0.17962962963,0.0
11455,1.0,0.0,0.0
5992,0.223417066171,0.390979627072,0.385603306758
16564,0.287271348037,0.296132851181,0.416595800782
7933,0.3,0.6,0.1
16008,1.0,0.0,0.0
7265,0.287457844443,0.600064926903,0.112477228654
11095,0.831091058622,0.168908941378,0.0
2181,0.0265038314176,0.346227923799,0.627268244783
8845,1.0,0.0,0.0
13617,0.648888888889,0.351111111111,0.0
17228,0.934336115282,0.0656638847179,0.0
16321,0.895116573361,0.104883426639,0.0
14851,0.959881363191,0.0401186368087,0.0
9613,0.831091058622,0.168908941378,0.0
3121,0.902762028231,0.0972379717694,0.0
4840,1.0,0.0,0.0
18216,0.0,1.0,0.0
17113,0.2375,0.7625,0.0
4775,0.948348236914,0.0243216594034,0.0273301036825
14105,1.0,0.0,0.0
4993,0.266931956932,0.733068043068,0.0
8901,0.9,0.1,0.0
15443,0.9,0.1,0.0
435,0.831091058622,0.168908941378,0.0
4595,0.223417066171,0.390979627072,0.385603306758
14503,0.780982156977,0.219017843023,0.0
2191,0.35621161836,0.601255763144,0.0425326184956
2163,1.0,0.0,0.0
9987,0.831091058622,0.168908941378,0.0
16234,0.209836573366,0.350170622435,0.439992804198
3834,0.287271348037,0.296132851181,0.416595800782
13133,0.899808181328,0.100191818672,0.0
13909,0.483454899159,0.287857183694,0.228687917147
9952,0.488571428571,0.511428571429,0.0
3666,0.608533245421,0.391466754579,0.0
6072,1.0,0.0,0.0
2936,0.287271348037,0.296132851181,0.416595800782
6497,1.0,0.0,0.0
5645,0.895645231882,0.104354768118,0.0
15476,0.655563042409,0.217116659023,0.127320298568
8472,0.831091058622,0.168908941378,0.0
15687,0.971300027457,0.0286999725434,0.0
10682,0.967589913867,0.0324100861332,0.0
10772,0.982348628866,0.0176513711336,0.0
8156,0.223417066171,0.390979627072,0.385603306758
10436,0.9,0.1,0.0
16827,0.831091058622,0.168908941378,0.0
12299,0.223417066171,0.390979627072,0.385603306758
9258,0.165450571138,0.439673588543,0.394875840319
4759,0.831091058622,0.168908941378,0.0
8989,0.690936147186,0.309063852814,0.0
14823,0.955728734765,0.0442712652346,0.0
17270,0.35621161836,0.601255763144,0.0425326184956
2005,0.959881363191,0.0401186368087,0.0
15757,1.0,0.0,0.0
14476,0.831091058622,0.168908941378,0.0
17243,0.0263157894737,0.0263157894737,0.947368421053
3908,0.9,0.1,0.0
781,0.948348236914,0.0243216594034,0.0273301036825
5398,0.483454899159,0.287857183694,0.228687917147
2687,0.975,0.0125,0.0125
5017,0.948348236914,0.0243216594034,0.0273301036825
140,0.822136393019,0.177863606981,0.0
14897,1.0,0.0,0.0
1487,0.791666666667,0.122222222222,0.0861111111111
18371,0.955728734765,0.0442712652346,0.0
10170,0.948348236914,0.0243216594034,0.0273301036825
3464,0.704185613201,0.262934549661,0.032879837138
1535,0.967560743099,0.0324392569007,0.0
1442,1.0,0.0,0.0
7249,1.0,0.0,0.0
17510,0.287457844443,0.600064926903,0.112477228654
418,0.955728734765,0.0442712652346,0.0
16274,0.0265038314176,0.346227923799,0.627268244783
12497,0.570140778382,0.429859221618,0.0
17309,1.0,0.0,0.0
3891,0.947103744209,0.052896255791,0.0
8437,0.831091058622,0.168908941378,0.0
9950,0.823779939361,0.176220060639,0.0
5316,1.0,0.0,0.0
12979,0.831091058622,0.168908941378,0.0
14648,1.0,0.0,0.0
8194,1.0,0.0,0.0
10386,0.223417066171,0.390979627072,0.385603306758
12749,0.133102420115,0.491822699389,0.375074880496
16508,0.982348628866,0.0176513711336,0.0
16386,0.831091058622,0.168908941378,0.0
12933,1.0,0.0,0.0
2830,0.823779939361,0.176220060639,0.0
11528,0.831091058622,0.168908941378,0.0
15904,0.831091058622,0.168908941378,0.0
16390,0.4,0.6,0.0
14036,0.889163203946,0.110836796054,0.0
17215,0.831091058622,0.168908941378,0.0
14404,0.831091058622,0.168908941378,0.0
12101,0.223417066171,0.390979627072,0.385603306758
10812,0.312996172909,0.516675575632,0.170328251459
4374,0.831091058622,0.168908941378,0.0
9719,0.411228904668,0.554921581916,0.0338495134159
8520,0.223417066171,0.390979627072,0.385603306758
15621,0.9,0.1,0.0
7173,0.47345971564,0.486492890995,0.0400473933649
7544,1.0,0.0,0.0
7253,0.855,0.1,0.045
16731,0.577088766732,0.422911233268,0.0
17278,0.608571428571,0.391428571429,0.0
16327,1.0,0.0,0.0
15845,0.991666666667,0.00833333333333,0.0
6750,0.253779845772,0.227764421083,0.518455733144
7674,1.0,0.0,0.0
17416,0.02,0.973333333333,0.00666666666667
9050,0.788948412698,0.125575396825,0.0854761904762
8931,0.133333333333,0.486666666667,0.38
13146,0.328772155571,0.284398992503,0.386828851926
11584,0.79168328915,0.20831671085,0.0
8322,0.831091058622,0.168908941378,0.0
16067,0.577088766732,0.422911233268,0.0
11438,0.959881363191,0.0401186368087,0.0
677,0.823779939361,0.176220060639,0.0
7475,0.8,0.2,0.0
13400,0.959881363191,0.0401186368087,0.0
10255,0.79168328915,0.20831671085,0.0
17987,0.963415753986,0.0365842460138,0.0
13651,0.223417066171,0.390979627072,0.385603306758
8226,1.0,0.0,0.0
7643,1.0,0.0,0.0
10318,0.463460781613,0.156527621646,0.380011596741
12382,1.0,0.0,0.0
2912,0.128818166208,0.655309394278,0.215872439514
2254,0.223417066171,0.390979627072,0.385603306758
13110,1.0,0.0,0.0
8355,0.223417066171,0.390979627072,0.385603306758
10753,1.0,0.0,0.0
17974,0.463460781613,0.156527621646,0.380011596741
7588,0.959881363191,0.0401186368087,0.0
3209,0.948348236914,0.0243216594034,0.0273301036825
16325,0.895116573361,0.104883426639,0.0
12009,0.959881363191,0.0401186368087,0.0
7141,0.411228904668,0.554921581916,0.0338495134159
7584,0.209836573366,0.350170622435,0.439992804198
171,0.780982156977,0.219017843023,0.0
14412,0.959881363191,0.0401186368087,0.0
16111,0.608533245421,0.391466754579,0.0
17959,1.0,0.0,0.0
401,0.934336115282,0.0656638847179,0.0
16571,0.35621161836,0.601255763144,0.0425326184956
3294,0.266931956932,0.733068043068,0.0
16220,0.253779845772,0.227764421083,0.518455733144
2404,0.831091058622,0.168908941378,0.0
11002,1.0,0.0,0.0
372,0.788948412698,0.125575396825,0.0854761904762
15477,0.948348236914,0.0243216594034,0.0273301036825
41,0.889163203946,0.110836796054,0.0
8671,0.831091058622,0.168908941378,0.0
8129,0.483454899159,0.287857183694,0.228687917147
14683,1.0,0.0,0.0
9873,1.0,0.0,0.0
13577,0.955728734765,0.0442712652346,0.0
16132,0.831091058622,0.168908941378,0.0
10100,0.945773634379,0.0542263656207,0.0
5629,0.766666666667,0.222222222222,0.0111111111111
16618,0.258432262182,0.741567737818,0.0
16876,0.165450571138,0.439673588543,0.394875840319
16036,0.955728734765,0.0442712652346,0.0
9322,0.223417066171,0.390979627072,0.385603306758
8549,0.831091058622,0.168908941378,0.0
18132,0.955728734765,0.0442712652346,0.0
13487,1.0,0.0,0.0
6904,0.947103744209,0.052896255791,0.0
2799,0.35621161836,0.601255763144,0.0425326184956
9694,0.0,1.0,0.0
4417,0.862936507937,0.137063492063,0.0
1494,0.948348236914,0.0243216594034,0.0273301036825
13929,0.028,0.972,0.0
6530,0.26,0.74,0.0
2483,1.0,0.0,0.0
3301,0.507142857143,0.492857142857,0.0
11323,0.967589913867,0.0324100861332,0.0
1237,0.528588443665,0.438945747712,0.0324658086225
1747,0.568074640307,0.380518197034,0.0514071626589
2655,1.0,0.0,0.0
16310,0.765595238095,0.234404761905,0.0
4173,0.780982156977,0.219017843023,0.0
17613,0.95985915493,0.0401408450704,0.0
18062,0.831091058622,0.168908941378,0.0
4109,0.831091058622,0.168908941378,0.0
15881,0.831091058622,0.168908941378,0.0
17020,0.831091058622,0.168908941378,0.0
7642,0.542894736842,0.0210526315789,0.436052631579
9464,0.959881363191,0.0401186368087,0.0
22,0.955728734765,0.0442712652346,0.0
16394,0.823779939361,0.176220060639,0.0
12854,0.857408536585,0.120603222997,0.0219882404181
5073,0.704185613201,0.262934549661,0.032879837138
2069,0.934336115282,0.0656638847179,0.0
8545,0.608533245421,0.391466754579,0.0
10775,0.3,0.545833333333,0.154166666667
9744,0.852558584409,0.147441415591,0.0
17138,0.360402097902,0.639597902098,0.0
16619,0.971300027457,0.0286999725434,0.0
195,0.902762028231,0.0972379717694,0.0
10258,0.411228904668,0.554921581916,0.0338495134159
4347,0.8,0.2,0.0
17587,0.475607609711,0.524392390289,0.0
3019,0.166666666667,0.0222222222222,0.811111111111
18552,0.831091058622,0.168908941378,0.0
13223,0.427137445887,0.572862554113,0.0
7856,1.0,0.0,0.0
9830,0.831091058622,0.168908941378,0.0
10965,0.780982156977,0.219017843023,0.0
4677,0.0566666666667,0.595555555556,0.347777777778
12176,0.375,0.3,0.325
15210,0.192380952381,0.807619047619,0.0
3764,0.955728734765,0.0442712652346,0.0
16846,0.570140778382,0.429859221618,0.0
771,0.0,0.0,1.0
13019,0.325096450766,0.113806128185,0.561097421049
252,0.285502453825,0.533637848006,0.180859698168
11064,0.786666666667,0.213333333333,0.0
18221,0.945773634379,0.0542263656207,0.0
11502,0.902762028231,0.0972379717694,0.0
14392,0.511778412056,0.488221587944,0.0
9541,0.978947368421,0.0210526315789,0.0
3206,0.934336115282,0.0656638847179,0.0
1994,0.483454899159,0.287857183694,0.228687917147
17294,0.0,1.0,0.0
344,1.0,0.0,0.0
15404,0.878333333333,0.121666666667,0.0
521,0.5623147189,0.4376852811,0.0
876,0.831091058622,0.168908941378,0.0
7671,0.425016547595,0.574983452405,0.0
3351,0.831091058622,0.168908941378,0.0
11771,0.955728734765,0.0442712652346,0.0
1511,0.209836573366,0.350170622435,0.439992804198
9265,0.2625,0.7375,0.0
7982,1.0,0.0,0.0
14175,0.0,0.700833333333,0.299166666667
10039,0.896918817741,0.103081182259,0.0
14091,0.2,0.55,0.25
16518,0.967589913867,0.0324100861332,0.0
10022,0.934336115282,0.0656638847179,0.0
11564,0.98461974857,0.00789835380193,0.00748189762797
7125,0.711604506605,0.288395493395,0.0
13985,0.831091058622,0.168908941378,0.0
16442,0.878333333333,0.121666666667,0.0
8894,0.895116573361,0.104883426639,0.0
12070,0.967560743099,0.0324392569007,0.0
5222,0.608533245421,0.391466754579,0.0
5035,0.223417066171,0.390979627072,0.385603306758
11720,1.0,0.0,0.0
2902,0.704185613201,0.262934549661,0.032879837138
16663,0.959881363191,0.0401186368087,0.0
5322,0.257142857143,0.578571428571,0.164285714286
18013,0.328772155571,0.284398992503,0.386828851926
7204,1.0,0.0,0.0
5241,0.463460781613,0.156527621646,0.380011596741
10289,0.568074640307,0.380518197034,0.0514071626589
2841,0.959881363191,0.0401186368087,0.0
799,0.608533245421,0.391466754579,0.0
1913,0.0854728398536,0.289969355979,0.624557804167
4910,0.896918817741,0.103081182259,0.0
451,0.1,0.9,0.0
10840,0.704185613201,0.262934549661,0.032879837138
15308,0.2,0.8,0.0
10669,0.713412698413,0.092619047619,0.193968253968
9628,0.984996212121,0.0150037878788,0.0
1010,0.609657009657,0.390342990343,0.0
11501,0.3,0.7,0.0
12727,0.278211324116,0.721788675884,0.0
13407,0.930042399705,0.0699576002947,0.0
11481,0.888484848485,0.111515151515,0.0
7183,0.25216374269,0.441975772765,0.305860484545
1066,0.955728734765,0.0442712652346,0.0
4010,0.895645231882,0.104354768118,0.0
13436,1.0,0.0,0.0
13848,0.831091058622,0.168908941378,0.0
15025,0.411228904668,0.554921581916,0.0338495134159
3313,0.281346267217,0.718653732783,0.0
13580,0.967589913867,0.0324100861332,0.0
14183,0.902762028231,0.0972379717694,0.0
11433,0.887698412698,0.112301587302,0.0
9442,0.125,0.875,0.0
15,0.831091058622,0.168908941378,0.0
10817,0.955728734765,0.0442712652346,0.0
330,0.982352941176,0.0176470588235,0.0
17999,0.971923865185,0.0280761348153,0.0
6883,0.280555555556,0.719444444444,0.0
7946,0.475,0.525,0.0
2122,0.831091058622,0.168908941378,0.0
16053,1.0,0.0,0.0
889,0.8,0.2,0.0
3521,0.823779939361,0.176220060639,0.0
18229,0.0,0.1,0.9
11922,1.0,0.0,0.0
2870,0.955728734765,0.0442712652346,0.0
4093,0.209836573366,0.350170622435,0.439992804198
283,0.166666666667,0.0222222222222,0.811111111111
10344,0.2,0.8,0.0
531,0.753095238095,0.246904761905,0.0
2710,0.831091058622,0.168908941378,0.0
8826,0.7,0.3,0.0
10484,0.831091058622,0.168908941378,0.0
12881,0.463460781613,0.156527621646,0.380011596741
5013,0.0844480519481,0.756699134199,0.158852813853
1189,0.995652173913,0.00434782608696,0.0
7899,0.791423496812,0.208576503188,0.0
12413,0.959881363191,0.0401186368087,0.0
11046,0.528588443665,0.438945747712,0.0324658086225
5834,0.568074640307,0.380518197034,0.0514071626589
14782,1.0,0.0,0.0
9994,0.896666666667,0.103333333333,0.0
147,0.223417066171,0.390979627072,0.385603306758
2152,0.895645231882,0.104354768118,0.0
3478,0.340605804136,0.19398569625,0.465408499614
8873,0.994541778976,0.00545822102426,0.0
5577,0.223417066171,0.390979627072,0.385603306758
12729,0.568074640307,0.380518197034,0.0514071626589
11488,0.48656790106,0.51343209894,0.0
17901,0.406288324599,0.593711675401,0.0
650,0.285502453825,0.533637848006,0.180859698168
3127,1.0,0.0,0.0
3761,0.338333333333,0.465,0.196666666667
16587,0.223417066171,0.390979627072,0.385603306758
11773,0.9,0.05,0.05
11000,0.947995141129,0.0520048588706,0.0
10785,1.0,0.0,0.0
2280,0.36,0.34,0.3
13306,0.959881363191,0.0401186368087,0.0
14185,0.955728734765,0.0442712652346,0.0
18326,0.285502453825,0.533637848006,0.180859698168
2544,1.0,0.0,0.0
6979,0.823779939361,0.176220060639,0.0
50,0.533333333333,0.366666666667,0.1
11525,0.9,0.0,0.1
13479,0.287271348037,0.296132851181,0.416595800782
8865,0.445,0.555,0.0
14822,0.285502453825,0.533637848006,0.180859698168
9763,0.967589913867,0.0324100861332,0.0
2129,0.831091058622,0.168908941378,0.0
13332,1.0,0.0,0.0
7082,0.955728734765,0.0442712652346,0.0
7783,0.471905067502,0.416281063187,0.11181386931
7202,0.967589913867,0.0324100861332,0.0
18223,1.0,0.0,0.0
6631,0.704185613201,0.262934549661,0.032879837138
14666,0.982348628866,0.0176513711336,0.0
4432,1.0,0.0,0.0
6566,0.934336115282,0.0656638847179,0.0
11828,0.463460781613,0.156527621646,0.380011596741
3485,0.740403075964,0.259596924036,0.0
17499,1.0,0.0,0.0
5855,0.0,1.0,0.0
15165,1.0,0.0,0.0
4574,1.0,0.0,0.0
9316,0.704185613201,0.262934549661,0.032879837138
17011,0.967589913867,0.0324100861332,0.0
12002,0.528588443665,0.438945747712,0.0324658086225
17674,0.945773634379,0.0542263656207,0.0
232,0.831091058622,0.168908941378,0.0
5584,0.608533245421,0.391466754579,0.0
18310,0.425016547595,0.574983452405,0.0
5677,0.287271348037,0.296132851181,0.416595800782
18145,0.930042399705,0.0699576002947,0.0
3086,0.608533245421,0.391466754579,0.0
15184,0.836428571429,0.0592857142857,0.104285714286
16348,0.971300027457,0.0286999725434,0.0
17675,0.760594315245,0.239405684755,0.0
3074,0.831091058622,0.168908941378,0.0
3355,0.655563042409,0.217116659023,0.127320298568
9764,0.52,0.473333333333,0.00666666666667
4951,0.590372242374,0.298667279769,0.110960477857
11942,1.0,0.0,0.0
3983,0.704185613201,0.262934549661,0.032879837138
3344,0.35621161836,0.601255763144,0.0425326184956
8511,0.223417066171,0.390979627072,0.385603306758
14693,0.48656790106,0.51343209894,0.0
16480,0.948348236914,0.0243216594034,0.0273301036825
13782,0.947995141129,0.0520048588706,0.0
4869,0.791423496812,0.208576503188,0.0
1459,0.959881363191,0.0401186368087,0.0
10674,0.209836573366,0.350170622435,0.439992804198
16104,0.996153846154,0.00384615384615,0.0
16927,1.0,0.0,0.0
11812,0.253779845772,0.227764421083,0.518455733144
12488,1.0,0.0,0.0
6612,0.831091058622,0.168908941378,0.0
10000,0.529387889632,0.470612110368,0.0
10605,1.0,0.0,0.0
18523,0.791423496812,0.208576503188,0.0
11708,1.0,0.0,0.0
12948,0.959881363191,0.0401186368087,0.0
7825,1.0,0.0,0.0
14772,0.700735025209,0.299264974791,0.0
15734,0.823779939361,0.176220060639,0.0
17023,0.2,0.1,0.7
15114,0.840281662782,0.159718337218,0.0
4467,0.590372242374,0.298667279769,0.110960477857
16520,0.411228904668,0.554921581916,0.0338495134159
17367,0.608533245421,0.391466754579,0.0
4580,0.934336115282,0.0656638847179,0.0
6154,1.0,0.0,0.0
1088,0.938888888889,0.05,0.0111111111111
15595,0.948348236914,0.0243216594034,0.0273301036825
10063,1.0,0.0,0.0
7395,0.823779939361,0.176220060639,0.0
2509,0.704185613201,0.262934549661,0.032879837138
15619,1.0,0.0,0.0
10987,0.312996172909,0.516675575632,0.170328251459
4564,1.0,0.0,0.0
17483,0.843788251978,0.156211748022,0.0
16410,0.223417066171,0.390979627072,0.385603306758
14723,0.704185613201,0.262934549661,0.032879837138
1036,0.861176470588,0.132156862745,0.00666666666667
4405,0.955728734765,0.0442712652346,0.0
7491,0.1,0.9,0.0
14451,0.350656565657,0.649343434343,0.0
18335,0.253779845772,0.227764421083,0.518455733144
15069,0.253779845772,0.227764421083,0.518455733144
2328,0.425016547595,0.574983452405,0.0
17635,0.253779845772,0.227764421083,0.518455733144
16784,0.831091058622,0.168908941378,0.0
230,0.79168328915,0.20831671085,0.0
8896,0.166666666667,0.833333333333,0.0
14835,0.818452380952,0.0589285714286,0.122619047619
9983,0.9,0.1,0.0
12133,0.786705741254,0.213294258746,0.0
10893,0.760594315245,0.239405684755,0.0
10904,0.902762028231,0.0972379717694,0.0
3087,0.513312807882,0.385993805046,0.100693387073
1254,0.791423496812,0.208576503188,0.0
3402,0.178571428571,0.40880952381,0.412619047619
